Ano,SE,cidade,dengue
2000,34,Senador.Guiomard,0
2000,35,Senador.Guiomard,1
2000,36,Senador.Guiomard,0
2000,37,Senador.Guiomard,0
2000,38,Senador.Guiomard,0
2000,39,Senador.Guiomard,0
2000,40,Senador.Guiomard,0
2000,41,Senador.Guiomard,0
2000,42,Senador.Guiomard,0
2000,43,Senador.Guiomard,0
2000,44,Senador.Guiomard,0
2000,45,Senador.Guiomard,0
2000,46,Senador.Guiomard,0
2000,47,Senador.Guiomard,0
2000,48,Senador.Guiomard,0
2000,49,Senador.Guiomard,0
2000,50,Senador.Guiomard,0
2000,51,Senador.Guiomard,1
2000,52,Senador.Guiomard,0
2001,1,Senador.Guiomard,0
2001,2,Senador.Guiomard,12
2001,3,Senador.Guiomard,2
2001,4,Senador.Guiomard,12
2001,5,Senador.Guiomard,1
2001,6,Senador.Guiomard,2
2001,7,Senador.Guiomard,2
2001,8,Senador.Guiomard,6
2001,9,Senador.Guiomard,7
2001,10,Senador.Guiomard,2
2001,11,Senador.Guiomard,4
2001,12,Senador.Guiomard,7
2001,13,Senador.Guiomard,0
2001,14,Senador.Guiomard,1
2001,15,Senador.Guiomard,0
2001,16,Senador.Guiomard,1
2001,17,Senador.Guiomard,0
2001,18,Senador.Guiomard,0
2001,19,Senador.Guiomard,1
2001,20,Senador.Guiomard,0
2001,21,Senador.Guiomard,0
2001,22,Senador.Guiomard,0
2001,23,Senador.Guiomard,0
2001,24,Senador.Guiomard,0
2001,25,Senador.Guiomard,0
2001,26,Senador.Guiomard,0
2001,27,Senador.Guiomard,0
2001,28,Senador.Guiomard,0
2001,29,Senador.Guiomard,0
2001,30,Senador.Guiomard,0
2001,31,Senador.Guiomard,0
2001,32,Senador.Guiomard,0
2001,33,Senador.Guiomard,0
2001,34,Senador.Guiomard,0
2001,35,Senador.Guiomard,0
2001,36,Senador.Guiomard,0
2001,37,Senador.Guiomard,0
2001,38,Senador.Guiomard,0
2001,39,Senador.Guiomard,0
2001,40,Senador.Guiomard,0
2001,41,Senador.Guiomard,0
2001,42,Senador.Guiomard,0
2001,43,Senador.Guiomard,0
2001,44,Senador.Guiomard,0
2001,45,Senador.Guiomard,0
2001,46,Senador.Guiomard,0
2001,47,Senador.Guiomard,0
2001,48,Senador.Guiomard,0
2001,49,Senador.Guiomard,0
2001,50,Senador.Guiomard,1
2001,51,Senador.Guiomard,0
2001,52,Senador.Guiomard,0
2002,1,Senador.Guiomard,0
2002,2,Senador.Guiomard,0
2002,3,Senador.Guiomard,0
2002,4,Senador.Guiomard,5
2002,5,Senador.Guiomard,0
2002,6,Senador.Guiomard,0
2002,7,Senador.Guiomard,0
2002,8,Senador.Guiomard,4
2002,9,Senador.Guiomard,9
2002,10,Senador.Guiomard,5
2002,11,Senador.Guiomard,1
2002,12,Senador.Guiomard,0
2002,13,Senador.Guiomard,0
2002,14,Senador.Guiomard,1
2002,15,Senador.Guiomard,0
2002,16,Senador.Guiomard,0
2002,17,Senador.Guiomard,0
2002,18,Senador.Guiomard,1
2002,19,Senador.Guiomard,0
2002,20,Senador.Guiomard,0
2002,21,Senador.Guiomard,0
2002,22,Senador.Guiomard,0
2002,23,Senador.Guiomard,0
2002,24,Senador.Guiomard,1
2002,25,Senador.Guiomard,1
2002,26,Senador.Guiomard,0
2002,27,Senador.Guiomard,0
2002,28,Senador.Guiomard,0
2002,29,Senador.Guiomard,0
2002,30,Senador.Guiomard,0
2002,31,Senador.Guiomard,0
2002,32,Senador.Guiomard,0
2002,33,Senador.Guiomard,1
2002,34,Senador.Guiomard,0
2002,35,Senador.Guiomard,0
2002,36,Senador.Guiomard,0
2002,37,Senador.Guiomard,0
2002,38,Senador.Guiomard,0
2002,39,Senador.Guiomard,0
2002,40,Senador.Guiomard,0
2002,41,Senador.Guiomard,0
2002,42,Senador.Guiomard,1
2002,43,Senador.Guiomard,0
2002,44,Senador.Guiomard,0
2002,45,Senador.Guiomard,0
2002,46,Senador.Guiomard,0
2002,47,Senador.Guiomard,0
2002,48,Senador.Guiomard,0
2002,49,Senador.Guiomard,0
2002,50,Senador.Guiomard,0
2002,51,Senador.Guiomard,2
2002,52,Senador.Guiomard,0
2003,1,Senador.Guiomard,0
2003,2,Senador.Guiomard,0
2003,3,Senador.Guiomard,0
2003,4,Senador.Guiomard,2
2003,5,Senador.Guiomard,0
2003,6,Senador.Guiomard,0
2003,7,Senador.Guiomard,2
2003,8,Senador.Guiomard,2
2003,9,Senador.Guiomard,4
2003,10,Senador.Guiomard,0
2003,11,Senador.Guiomard,0
2003,12,Senador.Guiomard,0
2003,13,Senador.Guiomard,0
2003,14,Senador.Guiomard,0
2003,15,Senador.Guiomard,0
2003,16,Senador.Guiomard,4
2003,17,Senador.Guiomard,1
2003,18,Senador.Guiomard,0
2003,19,Senador.Guiomard,1
2003,20,Senador.Guiomard,0
2003,21,Senador.Guiomard,1
2003,22,Senador.Guiomard,0
2003,23,Senador.Guiomard,1
2003,24,Senador.Guiomard,1
2003,25,Senador.Guiomard,0
2003,26,Senador.Guiomard,1
2003,27,Senador.Guiomard,2
2003,28,Senador.Guiomard,0
2003,29,Senador.Guiomard,0
2003,30,Senador.Guiomard,0
2003,31,Senador.Guiomard,0
2003,32,Senador.Guiomard,0
2003,33,Senador.Guiomard,1
2003,34,Senador.Guiomard,0
2003,35,Senador.Guiomard,0
2003,36,Senador.Guiomard,0
2003,37,Senador.Guiomard,0
2003,38,Senador.Guiomard,0
2003,39,Senador.Guiomard,0
2003,40,Senador.Guiomard,0
2003,41,Senador.Guiomard,1
2003,42,Senador.Guiomard,0
2003,43,Senador.Guiomard,0
2003,44,Senador.Guiomard,0
2003,45,Senador.Guiomard,0
2003,46,Senador.Guiomard,0
2003,47,Senador.Guiomard,0
2003,48,Senador.Guiomard,0
2003,49,Senador.Guiomard,0
2003,50,Senador.Guiomard,0
2003,51,Senador.Guiomard,0
2003,52,Senador.Guiomard,0
2003,53,Senador.Guiomard,0
2004,1,Senador.Guiomard,0
2004,2,Senador.Guiomard,0
2004,3,Senador.Guiomard,0
2004,4,Senador.Guiomard,0
2004,5,Senador.Guiomard,0
2004,6,Senador.Guiomard,0
2004,7,Senador.Guiomard,0
2004,8,Senador.Guiomard,0
2004,9,Senador.Guiomard,0
2004,10,Senador.Guiomard,0
2004,11,Senador.Guiomard,0
2004,12,Senador.Guiomard,0
2004,13,Senador.Guiomard,0
2004,14,Senador.Guiomard,0
2004,15,Senador.Guiomard,0
2004,16,Senador.Guiomard,0
2004,17,Senador.Guiomard,0
2004,18,Senador.Guiomard,0
2004,19,Senador.Guiomard,0
2004,20,Senador.Guiomard,0
2004,21,Senador.Guiomard,0
2004,22,Senador.Guiomard,0
2004,23,Senador.Guiomard,0
2004,24,Senador.Guiomard,0
2004,25,Senador.Guiomard,0
2004,26,Senador.Guiomard,0
2004,27,Senador.Guiomard,0
2004,28,Senador.Guiomard,0
2004,29,Senador.Guiomard,0
2004,30,Senador.Guiomard,0
2004,31,Senador.Guiomard,0
2004,32,Senador.Guiomard,0
2004,33,Senador.Guiomard,0
2004,34,Senador.Guiomard,0
2004,35,Senador.Guiomard,0
2004,36,Senador.Guiomard,0
2004,37,Senador.Guiomard,0
2004,38,Senador.Guiomard,0
2004,39,Senador.Guiomard,0
2004,40,Senador.Guiomard,0
2004,41,Senador.Guiomard,0
2004,42,Senador.Guiomard,0
2004,43,Senador.Guiomard,0
2004,44,Senador.Guiomard,0
2004,45,Senador.Guiomard,14
2004,46,Senador.Guiomard,1
2004,47,Senador.Guiomard,3
2004,48,Senador.Guiomard,3
2004,49,Senador.Guiomard,2
2004,50,Senador.Guiomard,2
2004,51,Senador.Guiomard,0
2004,52,Senador.Guiomard,0
2005,1,Senador.Guiomard,8
2005,2,Senador.Guiomard,10
2005,3,Senador.Guiomard,10
2005,4,Senador.Guiomard,1
2005,5,Senador.Guiomard,9
2005,6,Senador.Guiomard,6
2005,7,Senador.Guiomard,3
2005,8,Senador.Guiomard,1
2005,9,Senador.Guiomard,1
2005,10,Senador.Guiomard,5
2005,11,Senador.Guiomard,1
2005,12,Senador.Guiomard,1
2005,13,Senador.Guiomard,0
2005,14,Senador.Guiomard,0
2005,15,Senador.Guiomard,0
2005,16,Senador.Guiomard,0
2005,17,Senador.Guiomard,0
2005,18,Senador.Guiomard,0
2005,19,Senador.Guiomard,0
2005,20,Senador.Guiomard,0
2005,21,Senador.Guiomard,0
2005,22,Senador.Guiomard,0
2005,23,Senador.Guiomard,0
2005,24,Senador.Guiomard,0
2005,25,Senador.Guiomard,0
2005,26,Senador.Guiomard,0
2005,27,Senador.Guiomard,0
2005,28,Senador.Guiomard,0
2005,29,Senador.Guiomard,0
2005,30,Senador.Guiomard,0
2005,31,Senador.Guiomard,0
2005,32,Senador.Guiomard,0
2005,33,Senador.Guiomard,0
2005,34,Senador.Guiomard,0
2005,35,Senador.Guiomard,0
2005,36,Senador.Guiomard,0
2005,37,Senador.Guiomard,0
2005,38,Senador.Guiomard,0
2005,39,Senador.Guiomard,0
2005,40,Senador.Guiomard,0
2005,41,Senador.Guiomard,0
2005,42,Senador.Guiomard,0
2005,43,Senador.Guiomard,0
2005,44,Senador.Guiomard,0
2005,45,Senador.Guiomard,0
2005,46,Senador.Guiomard,0
2005,47,Senador.Guiomard,0
2005,48,Senador.Guiomard,0
2005,49,Senador.Guiomard,0
2005,50,Senador.Guiomard,0
2005,51,Senador.Guiomard,0
2005,52,Senador.Guiomard,0
2006,1,Senador.Guiomard,0
2006,2,Senador.Guiomard,0
2006,3,Senador.Guiomard,0
2006,4,Senador.Guiomard,0
2006,5,Senador.Guiomard,0
2006,6,Senador.Guiomard,0
2006,7,Senador.Guiomard,0
2006,8,Senador.Guiomard,0
2006,9,Senador.Guiomard,0
2006,10,Senador.Guiomard,0
2006,11,Senador.Guiomard,0
2006,12,Senador.Guiomard,0
2006,13,Senador.Guiomard,0
2006,14,Senador.Guiomard,0
2006,15,Senador.Guiomard,0
2006,16,Senador.Guiomard,0
2006,17,Senador.Guiomard,0
2006,18,Senador.Guiomard,0
2006,19,Senador.Guiomard,0
2006,20,Senador.Guiomard,1
2006,21,Senador.Guiomard,0
2006,22,Senador.Guiomard,0
2006,23,Senador.Guiomard,0
2006,24,Senador.Guiomard,0
2006,25,Senador.Guiomard,0
2006,26,Senador.Guiomard,0
2006,27,Senador.Guiomard,0
2006,28,Senador.Guiomard,0
2006,29,Senador.Guiomard,0
2006,30,Senador.Guiomard,0
2006,31,Senador.Guiomard,0
2006,32,Senador.Guiomard,0
2006,33,Senador.Guiomard,1
2006,34,Senador.Guiomard,0
2006,35,Senador.Guiomard,0
2006,36,Senador.Guiomard,0
2006,37,Senador.Guiomard,0
2006,38,Senador.Guiomard,1
2006,39,Senador.Guiomard,0
2006,40,Senador.Guiomard,0
2006,41,Senador.Guiomard,0
2006,42,Senador.Guiomard,1
2006,43,Senador.Guiomard,0
2006,44,Senador.Guiomard,0
2006,45,Senador.Guiomard,0
2006,46,Senador.Guiomard,0
2006,47,Senador.Guiomard,0
2006,48,Senador.Guiomard,2
2006,49,Senador.Guiomard,3
2006,50,Senador.Guiomard,4
2006,51,Senador.Guiomard,0
2006,52,Senador.Guiomard,1
2007,1,Senador.Guiomard,0
2007,2,Senador.Guiomard,4
2007,3,Senador.Guiomard,9
2007,4,Senador.Guiomard,7
2007,5,Senador.Guiomard,5
2007,6,Senador.Guiomard,3
2007,7,Senador.Guiomard,16
2007,8,Senador.Guiomard,0
2007,9,Senador.Guiomard,1
2007,10,Senador.Guiomard,0
2007,11,Senador.Guiomard,1
2007,12,Senador.Guiomard,0
2007,13,Senador.Guiomard,0
2007,14,Senador.Guiomard,0
2007,15,Senador.Guiomard,1
2007,16,Senador.Guiomard,3
2007,17,Senador.Guiomard,3
2007,18,Senador.Guiomard,4
2007,19,Senador.Guiomard,1
2007,20,Senador.Guiomard,0
2007,21,Senador.Guiomard,1
2007,22,Senador.Guiomard,0
2007,23,Senador.Guiomard,0
2007,24,Senador.Guiomard,0
2007,25,Senador.Guiomard,3
2007,26,Senador.Guiomard,0
2007,27,Senador.Guiomard,3
2007,28,Senador.Guiomard,2
2007,29,Senador.Guiomard,0
2007,30,Senador.Guiomard,2
2007,31,Senador.Guiomard,0
2007,32,Senador.Guiomard,0
2007,33,Senador.Guiomard,1
2007,34,Senador.Guiomard,1
2007,35,Senador.Guiomard,1
2007,36,Senador.Guiomard,1
2007,37,Senador.Guiomard,1
2007,38,Senador.Guiomard,3
2007,39,Senador.Guiomard,0
2007,40,Senador.Guiomard,2
2007,41,Senador.Guiomard,0
2007,42,Senador.Guiomard,1
2007,43,Senador.Guiomard,2
2007,44,Senador.Guiomard,2
2007,45,Senador.Guiomard,5
2007,46,Senador.Guiomard,3
2007,47,Senador.Guiomard,4
2007,48,Senador.Guiomard,12
2007,49,Senador.Guiomard,3
2007,50,Senador.Guiomard,9
2007,51,Senador.Guiomard,1
2007,52,Senador.Guiomard,0
2008,1,Senador.Guiomard,3
2008,2,Senador.Guiomard,7
2008,3,Senador.Guiomard,4
2008,4,Senador.Guiomard,2
2008,5,Senador.Guiomard,0
2008,6,Senador.Guiomard,3
2008,7,Senador.Guiomard,2
2008,8,Senador.Guiomard,7
2008,9,Senador.Guiomard,2
2008,10,Senador.Guiomard,4
2008,11,Senador.Guiomard,1
2008,12,Senador.Guiomard,4
2008,13,Senador.Guiomard,8
2008,14,Senador.Guiomard,7
2008,15,Senador.Guiomard,5
2008,16,Senador.Guiomard,4
2008,17,Senador.Guiomard,4
2008,18,Senador.Guiomard,0
2008,19,Senador.Guiomard,0
2008,20,Senador.Guiomard,1
2008,21,Senador.Guiomard,2
2008,22,Senador.Guiomard,0
2008,23,Senador.Guiomard,1
2008,24,Senador.Guiomard,1
2008,25,Senador.Guiomard,0
2008,26,Senador.Guiomard,0
2008,27,Senador.Guiomard,1
2008,28,Senador.Guiomard,0
2008,29,Senador.Guiomard,0
2008,30,Senador.Guiomard,1
2008,31,Senador.Guiomard,0
2008,32,Senador.Guiomard,0
2008,33,Senador.Guiomard,0
2008,34,Senador.Guiomard,1
2008,35,Senador.Guiomard,0
2008,36,Senador.Guiomard,0
2008,37,Senador.Guiomard,1
2008,38,Senador.Guiomard,0
2008,39,Senador.Guiomard,0
2008,40,Senador.Guiomard,0
2008,41,Senador.Guiomard,0
2008,42,Senador.Guiomard,0
2008,43,Senador.Guiomard,0
2008,44,Senador.Guiomard,0
2008,45,Senador.Guiomard,0
2008,46,Senador.Guiomard,0
2008,47,Senador.Guiomard,0
2008,48,Senador.Guiomard,1
2008,49,Senador.Guiomard,0
2008,50,Senador.Guiomard,0
2008,51,Senador.Guiomard,1
2008,52,Senador.Guiomard,1
2008,53,Senador.Guiomard,0
2009,1,Senador.Guiomard,6
2009,2,Senador.Guiomard,21
2009,3,Senador.Guiomard,25
2009,4,Senador.Guiomard,22
2009,5,Senador.Guiomard,30
2009,6,Senador.Guiomard,36
2009,7,Senador.Guiomard,18
2009,8,Senador.Guiomard,7
2009,9,Senador.Guiomard,36
2009,10,Senador.Guiomard,26
2009,11,Senador.Guiomard,14
2009,12,Senador.Guiomard,33
2009,13,Senador.Guiomard,14
2009,14,Senador.Guiomard,5
2009,15,Senador.Guiomard,7
2009,16,Senador.Guiomard,2
2009,17,Senador.Guiomard,3
2009,18,Senador.Guiomard,0
2009,19,Senador.Guiomard,1
2009,20,Senador.Guiomard,4
2009,21,Senador.Guiomard,2
2009,22,Senador.Guiomard,2
2009,23,Senador.Guiomard,0
2009,24,Senador.Guiomard,1
2009,25,Senador.Guiomard,1
2009,26,Senador.Guiomard,0
2009,27,Senador.Guiomard,4
2009,28,Senador.Guiomard,5
2009,29,Senador.Guiomard,0
2009,30,Senador.Guiomard,0
2009,31,Senador.Guiomard,0
2009,32,Senador.Guiomard,0
2009,33,Senador.Guiomard,0
2009,34,Senador.Guiomard,1
2009,35,Senador.Guiomard,0
2009,36,Senador.Guiomard,2
2009,37,Senador.Guiomard,0
2009,38,Senador.Guiomard,0
2009,39,Senador.Guiomard,0
2009,40,Senador.Guiomard,0
2009,41,Senador.Guiomard,0
2009,42,Senador.Guiomard,0
2009,43,Senador.Guiomard,0
2009,44,Senador.Guiomard,0
2009,45,Senador.Guiomard,1
2009,46,Senador.Guiomard,0
2009,47,Senador.Guiomard,0
2009,48,Senador.Guiomard,1
2009,49,Senador.Guiomard,1
2009,50,Senador.Guiomard,3
2009,51,Senador.Guiomard,1
2009,52,Senador.Guiomard,1
2010,1,Senador.Guiomard,1
2010,2,Senador.Guiomard,2
2010,3,Senador.Guiomard,8
2010,4,Senador.Guiomard,6
2010,5,Senador.Guiomard,25
2010,6,Senador.Guiomard,29
2010,7,Senador.Guiomard,8
2010,8,Senador.Guiomard,40
2010,9,Senador.Guiomard,41
2010,10,Senador.Guiomard,27
2010,11,Senador.Guiomard,17
2010,12,Senador.Guiomard,17
2010,13,Senador.Guiomard,20
2010,14,Senador.Guiomard,12
2010,15,Senador.Guiomard,7
2010,16,Senador.Guiomard,3
2010,17,Senador.Guiomard,6
2010,18,Senador.Guiomard,7
2010,19,Senador.Guiomard,3
2010,20,Senador.Guiomard,6
2010,21,Senador.Guiomard,9
2010,22,Senador.Guiomard,4
2010,23,Senador.Guiomard,5
2010,24,Senador.Guiomard,1
2010,25,Senador.Guiomard,4
2010,26,Senador.Guiomard,0
2010,27,Senador.Guiomard,3
2010,28,Senador.Guiomard,0
2010,29,Senador.Guiomard,6
2010,30,Senador.Guiomard,1
2010,31,Senador.Guiomard,0
2010,32,Senador.Guiomard,0
2010,33,Senador.Guiomard,0
2010,34,Senador.Guiomard,1
2010,35,Senador.Guiomard,0
2010,36,Senador.Guiomard,0
2010,37,Senador.Guiomard,0
2010,38,Senador.Guiomard,0
2010,39,Senador.Guiomard,1
2010,40,Senador.Guiomard,3
2010,41,Senador.Guiomard,0
2010,42,Senador.Guiomard,2
2010,43,Senador.Guiomard,2
2010,44,Senador.Guiomard,7
2010,45,Senador.Guiomard,11
2010,46,Senador.Guiomard,24
2010,47,Senador.Guiomard,13
2010,48,Senador.Guiomard,36
2010,49,Senador.Guiomard,37
2010,50,Senador.Guiomard,57
2010,51,Senador.Guiomard,41
2010,52,Senador.Guiomard,34
2011,1,Senador.Guiomard,84
2011,2,Senador.Guiomard,68
2011,3,Senador.Guiomard,70
2011,4,Senador.Guiomard,80
2011,5,Senador.Guiomard,46
2011,6,Senador.Guiomard,33
2011,7,Senador.Guiomard,53
2011,8,Senador.Guiomard,24
2011,9,Senador.Guiomard,42
2011,10,Senador.Guiomard,35
2011,11,Senador.Guiomard,25
2011,12,Senador.Guiomard,38
2011,13,Senador.Guiomard,26
2011,14,Senador.Guiomard,30
2011,15,Senador.Guiomard,18
2011,16,Senador.Guiomard,22
2011,17,Senador.Guiomard,14
2011,18,Senador.Guiomard,10
2011,19,Senador.Guiomard,4
2011,20,Senador.Guiomard,3
2011,21,Senador.Guiomard,2
2011,22,Senador.Guiomard,4
2011,23,Senador.Guiomard,1
2011,24,Senador.Guiomard,1
2011,25,Senador.Guiomard,1
2011,26,Senador.Guiomard,0
2011,27,Senador.Guiomard,1
2011,28,Senador.Guiomard,3
2011,29,Senador.Guiomard,1
2011,30,Senador.Guiomard,0
2011,31,Senador.Guiomard,0
2011,32,Senador.Guiomard,2
2011,33,Senador.Guiomard,1
2011,34,Senador.Guiomard,0
2011,35,Senador.Guiomard,0
2011,36,Senador.Guiomard,0
2011,37,Senador.Guiomard,0
2011,38,Senador.Guiomard,1
2011,39,Senador.Guiomard,1
2011,40,Senador.Guiomard,1
2011,41,Senador.Guiomard,1
2011,42,Senador.Guiomard,1
2011,43,Senador.Guiomard,1
2011,44,Senador.Guiomard,3
2011,45,Senador.Guiomard,1
2011,46,Senador.Guiomard,3
2011,47,Senador.Guiomard,0
2011,48,Senador.Guiomard,4
2011,49,Senador.Guiomard,2
2011,50,Senador.Guiomard,3
2011,51,Senador.Guiomard,3
2011,52,Senador.Guiomard,4
2012,1,Senador.Guiomard,16
2012,2,Senador.Guiomard,4
2012,3,Senador.Guiomard,5
2012,4,Senador.Guiomard,4
2012,5,Senador.Guiomard,6
2012,6,Senador.Guiomard,3
2012,7,Senador.Guiomard,2
2012,8,Senador.Guiomard,1
2012,9,Senador.Guiomard,4
2012,10,Senador.Guiomard,2
2012,11,Senador.Guiomard,2
2012,12,Senador.Guiomard,4
2012,13,Senador.Guiomard,5
2012,14,Senador.Guiomard,7
2012,15,Senador.Guiomard,6
2012,16,Senador.Guiomard,5
2012,17,Senador.Guiomard,4
2012,18,Senador.Guiomard,1
2012,19,Senador.Guiomard,1
2012,20,Senador.Guiomard,4
2012,21,Senador.Guiomard,5
2012,22,Senador.Guiomard,2
2012,23,Senador.Guiomard,2
2012,24,Senador.Guiomard,2
2012,25,Senador.Guiomard,5
2012,26,Senador.Guiomard,5
2012,27,Senador.Guiomard,2
2012,28,Senador.Guiomard,4
2012,29,Senador.Guiomard,0
2012,30,Senador.Guiomard,1
2012,31,Senador.Guiomard,3
2012,32,Senador.Guiomard,1
2012,33,Senador.Guiomard,0
2012,34,Senador.Guiomard,0
2012,35,Senador.Guiomard,1
2012,36,Senador.Guiomard,0
2012,37,Senador.Guiomard,0
2012,38,Senador.Guiomard,0
2012,39,Senador.Guiomard,0
2012,40,Senador.Guiomard,0
2012,41,Senador.Guiomard,1
2012,42,Senador.Guiomard,2
2012,43,Senador.Guiomard,1
2012,44,Senador.Guiomard,0
2012,45,Senador.Guiomard,0
2012,46,Senador.Guiomard,3
2012,47,Senador.Guiomard,2
2012,48,Senador.Guiomard,3
2012,49,Senador.Guiomard,12
2012,50,Senador.Guiomard,26
2012,51,Senador.Guiomard,32
2012,52,Senador.Guiomard,43
2013,1,Senador.Guiomard,24
2013,2,Senador.Guiomard,31
2013,3,Senador.Guiomard,19
2013,4,Senador.Guiomard,11
2013,5,Senador.Guiomard,40
2013,6,Senador.Guiomard,26
2013,7,Senador.Guiomard,12
2013,8,Senador.Guiomard,8
2013,9,Senador.Guiomard,11
2013,10,Senador.Guiomard,5
2013,11,Senador.Guiomard,10
2013,12,Senador.Guiomard,4
2013,13,Senador.Guiomard,7
2013,14,Senador.Guiomard,10
2013,15,Senador.Guiomard,5
2013,16,Senador.Guiomard,8
2013,17,Senador.Guiomard,6
2013,18,Senador.Guiomard,3
2013,19,Senador.Guiomard,6
2013,20,Senador.Guiomard,3
2013,21,Senador.Guiomard,2
2013,22,Senador.Guiomard,4
2013,23,Senador.Guiomard,4
2013,24,Senador.Guiomard,5
2013,25,Senador.Guiomard,4
2013,26,Senador.Guiomard,2
2013,27,Senador.Guiomard,0
2013,28,Senador.Guiomard,0
2013,29,Senador.Guiomard,6
2013,30,Senador.Guiomard,4
2013,31,Senador.Guiomard,2
2013,32,Senador.Guiomard,2
2013,33,Senador.Guiomard,2
2013,34,Senador.Guiomard,1
2013,35,Senador.Guiomard,2
2013,36,Senador.Guiomard,0
2013,37,Senador.Guiomard,1
2013,38,Senador.Guiomard,2
2013,39,Senador.Guiomard,1
2013,40,Senador.Guiomard,0
2013,41,Senador.Guiomard,2
2013,42,Senador.Guiomard,2
2013,43,Senador.Guiomard,3
2013,44,Senador.Guiomard,0
2013,45,Senador.Guiomard,1
2013,46,Senador.Guiomard,1
2013,47,Senador.Guiomard,2
2013,48,Senador.Guiomard,1
2013,49,Senador.Guiomard,0
2013,50,Senador.Guiomard,3
2013,51,Senador.Guiomard,4
2013,52,Senador.Guiomard,2
2014,1,Senador.Guiomard,1
2014,2,Senador.Guiomard,1
2014,3,Senador.Guiomard,0
2014,4,Senador.Guiomard,5
2014,5,Senador.Guiomard,8
2014,6,Senador.Guiomard,4
2014,7,Senador.Guiomard,3
2014,8,Senador.Guiomard,3
2014,9,Senador.Guiomard,7
2014,10,Senador.Guiomard,6
2014,11,Senador.Guiomard,4
2014,12,Senador.Guiomard,6
2014,13,Senador.Guiomard,5
2014,14,Senador.Guiomard,3
2014,15,Senador.Guiomard,4
2014,16,Senador.Guiomard,2
2014,17,Senador.Guiomard,4
2014,18,Senador.Guiomard,9
2014,19,Senador.Guiomard,4
2014,20,Senador.Guiomard,1
2014,21,Senador.Guiomard,0
2014,22,Senador.Guiomard,5
2014,23,Senador.Guiomard,5
2014,24,Senador.Guiomard,1
2014,25,Senador.Guiomard,1
2014,26,Senador.Guiomard,2
2014,27,Senador.Guiomard,5
2014,28,Senador.Guiomard,1
2014,29,Senador.Guiomard,4
2014,30,Senador.Guiomard,0
2014,31,Senador.Guiomard,3
2014,32,Senador.Guiomard,0
2014,33,Senador.Guiomard,0
2014,34,Senador.Guiomard,2
2014,35,Senador.Guiomard,1
2014,36,Senador.Guiomard,0
2014,37,Senador.Guiomard,2
2014,38,Senador.Guiomard,4
2014,39,Senador.Guiomard,4
2014,40,Senador.Guiomard,1
2014,41,Senador.Guiomard,0
2014,42,Senador.Guiomard,1
2014,43,Senador.Guiomard,2
2014,44,Senador.Guiomard,4
2014,45,Senador.Guiomard,3
2014,46,Senador.Guiomard,2
2014,47,Senador.Guiomard,0
2014,48,Senador.Guiomard,0
2014,49,Senador.Guiomard,3
2014,50,Senador.Guiomard,1
2014,51,Senador.Guiomard,0
2014,52,Senador.Guiomard,3
2014,53,Senador.Guiomard,1
2015,1,Senador.Guiomard,0
2015,2,Senador.Guiomard,0
2015,3,Senador.Guiomard,2
2015,4,Senador.Guiomard,0
2015,5,Senador.Guiomard,0
2015,6,Senador.Guiomard,4
2015,7,Senador.Guiomard,2
2015,8,Senador.Guiomard,7
2015,9,Senador.Guiomard,8
2015,10,Senador.Guiomard,7
2015,11,Senador.Guiomard,4
2015,12,Senador.Guiomard,6
2015,13,Senador.Guiomard,0
2015,14,Senador.Guiomard,5
2015,15,Senador.Guiomard,4
2015,16,Senador.Guiomard,5
2015,17,Senador.Guiomard,4
2015,18,Senador.Guiomard,5
2015,19,Senador.Guiomard,5
2015,20,Senador.Guiomard,6
2015,21,Senador.Guiomard,2
2015,22,Senador.Guiomard,0
2015,23,Senador.Guiomard,3
2015,24,Senador.Guiomard,2
2015,25,Senador.Guiomard,1
2015,26,Senador.Guiomard,1
2000,27,Bujari,0
2000,28,Bujari,0
2000,29,Bujari,0
2000,30,Bujari,0
2000,31,Bujari,0
2000,32,Bujari,0
2000,33,Bujari,0
2000,34,Bujari,0
2000,35,Bujari,0
2000,36,Bujari,0
2000,37,Bujari,0
2000,38,Bujari,0
2000,39,Bujari,0
2000,40,Bujari,0
2000,41,Bujari,0
2000,42,Bujari,0
2000,43,Bujari,0
2000,44,Bujari,0
2000,45,Bujari,0
2000,46,Bujari,0
2000,47,Bujari,0
2000,48,Bujari,0
2000,49,Bujari,0
2000,50,Bujari,0
2000,51,Bujari,0
2000,52,Bujari,0
2001,1,Bujari,0
2001,2,Bujari,0
2001,3,Bujari,0
2001,4,Bujari,1
2001,5,Bujari,0
2001,6,Bujari,0
2001,7,Bujari,0
2001,8,Bujari,0
2001,9,Bujari,0
2001,10,Bujari,0
2001,11,Bujari,0
2001,12,Bujari,0
2001,13,Bujari,0
2001,14,Bujari,0
2001,15,Bujari,0
2001,16,Bujari,0
2001,17,Bujari,0
2001,18,Bujari,0
2001,19,Bujari,0
2001,20,Bujari,0
2001,21,Bujari,0
2001,22,Bujari,0
2001,23,Bujari,0
2001,24,Bujari,0
2001,25,Bujari,0
2001,26,Bujari,0
2001,27,Bujari,0
2001,28,Bujari,0
2001,29,Bujari,0
2001,30,Bujari,0
2001,31,Bujari,0
2001,32,Bujari,0
2001,33,Bujari,0
2001,34,Bujari,0
2001,35,Bujari,0
2001,36,Bujari,0
2001,37,Bujari,0
2001,38,Bujari,0
2001,39,Bujari,0
2001,40,Bujari,0
